Channel,Timestamp,X,Y,Z
0,1823028577,0.151,0.347,-0.888
0,1823030167,0.156,0.366,-0.883
0,1823030311,0.161,0.373,-0.885
0,1823030456,0.165,0.376,-0.884
0,1823029878,0.153,0.358,-0.887
0,1823030022,0.155,0.361,-0.908
0,1823031612,0.19,0.394,-0.901
0,1823031756,0.195,0.398,-0.892
0,1823031901,0.2,0.402,-0.882
2,1823022689,-0.453,0.404,-0.529
2,1823022834,-0.46,0.359,-0.268
2,1823024423,-0.201,0.339,-0.219
2,1823024568,-0.145,0.32,-0.192
2,1823024712,-0.081,0.319,-0.182
2,1823024134,-0.287,0.384,-0.322
2,1823024279,0.334,0.216,0.073
2,1823025868,0.406,0.188,0.094
2,1823026013,0.477,0.171,0.107
2,1823026157,0.548,0.159,0.14
2,1823025579,0.262,0.245,0.028
2,1823027169,1.091,-0.019,0.287
2,1823027313,1.162,-0.029,0.291
2,1823027458,1.236,-0.033,0.307
2,1823027603,1.314,-0.059,0.329
2,1823027024,1.01,0.003,0.29
2,1823028614,1.818,-0.261,0.343
2,1823028759,1.875,-0.304,0.357
2,1823028903,1.942,-0.357,0.361
2,1823029048,2.003,-0.396,0.355
2,1823028470,1.747,-0.242,0.36
2,1823030059,2.3,-0.51,0.363
2,1823030204,2.333,-0.508,0.369
2,1823030348,2.358,-0.498,0.369
2,1823030493,2.376,-0.505,0.37
2,1823029915,2.264,-0.489,0.376
2,1823031504,2.392,-0.527,0.37
2,1823031649,2.381,-0.51,0.354
2,1823031793,2.36,-0.487,0.343
2,1823031938,2.324,-0.467,0.349
0,1823031323,0.181,0.389,-0.904
0,1823031467,0.179,0.418,-0.927
0,1823033057,0.218,0.423,-0.916
0,1823033202,0.223,0.43,-0.906
0,1823033346,0.236,0.422,-0.902
0,1823032768,0.211,0.421,-0.927
0,1823032913,0.216,0.44,-0.881
0,1823034502,0.266,0.439,-0.873
0,1823034647,0.275,0.441,-0.866
0,1823034791,0.288,0.44,-0.855
0,1823034213,0.257,0.44,-0.893
0,1823035803,0.287,0.46,-0.862
0,1823035947,0.293,0.461,-0.865
0,1823036092,0.296,0.46,-0.854
0,1823036236,0.292,0.462,-0.851
0,1823035658,0.276,0.46,-0.858
0,1823037248,0.287,0.448,-0.842
0,1823037392,0.288,0.445,-0.84
0,1823037537,0.286,0.445,-0.832
0,1823037681,0.281,0.44,-0.822
0,1823037826,0.282,0.441,-0.822
0,1823037971,0.277,0.44,-0.825
0,1823038115,0.273,0.442,-0.822
0,1823038260,0.276,0.441,-0.823
0,1823038404,0.269,0.438,-0.826
0,1823039271,0.253,0.42,-0.848
0,1823039415,0.253,0.417,-0.854
0,1823039560,0.245,0.413,-0.858
0,1823039705,0.231,0.411,-0.861
0,1823039849,0.229,0.407,-0.86
2,1823031360,2.403,-0.378,0.305
2,1823032950,2.069,-0.332,0.294
2,1823033094,2.01,-0.301,0.277
2,1823033238,1.957,-0.288,0.273
2,1823033383,1.909,-0.277,0.268
2,1823032805,2.118,-0.081,0.125
2,1823034394,1.43,-0.067,0.106
2,1823034539,1.354,-0.051,0.092
2,1823034683,1.273,-0.015,0.057
2,1823034828,1.202,0.025,0.011
2,1823035695,0.762,0.162,-0.166
2,1823035840,0.684,0.203,-0.167
2,1823035984,0.606,0.222,-0.172
2,1823036128,0.529,0.25,-0.218
2,1823036273,0.463,0.247,-0.274
2,1823037140,0.061,0.34,-0.399
2,1823037285,0,0.359,-0.415
2,1823037429,-0.046,0.371,-0.455
2,1823037574,-0.095,0.389,-0.482
2,1823037718,-0.153,0.403,-0.478
2,1823037863,-0.203,0.404,-0.473
2,1823038008,-0.229,0.383,-0.494
2,1823038152,-0.266,0.373,-0.538
2,1823038296,-0.316,0.396,-0.554
2,1823038441,-0.357,0.419,-0.531
2,1823039308,-0.453,0.401,-0.524
2,1823039452,-0.458,0.42,-0.527
2,1823039597,-0.466,0.435,-0.51
2,1823039742,-0.47,0.437,-0.482
2,1823039886,-0.46,0.43,-0.459
0,1823040716,0.221,0.388,-0.85
0,1823040861,0.209,0.385,-0.847
0,1823041005,0.204,0.382,-0.844
0,1823041150,0.201,0.381,-0.851
0,1823041294,0.203,0.379,-0.847
0,1823042161,0.186,0.361,-0.834
0,1823042306,0.179,0.355,-0.844
0,1823042450,0.178,0.357,-0.859
0,1823042595,0.174,0.352,-0.865
0,1823042739,0.169,0.347,-0.868
0,1823043606,0.16,0.341,-0.842
0,1823043751,0.159,0.34,-0.848
0,1823043895,0.148,0.343,-0.858
0,1823044040,0.144,0.347,-0.865
0,1823044184,0.141,0.347,-0.879
0,1823045051,0.152,0.341,-0.878
0,1823045196,0.149,0.342,-0.875
0,1823045340,0.138,0.347,-0.876
0,1823045485,0.135,0.347,-0.877
0,1823045629,0.166,0.371,-0.891
0,1823046497,0.153,0.361,-0.886
0,1823046641,0.157,0.362,-0.882
0,1823046786,0.157,0.366,-0.882
0,1823046930,0.161,0.372,-0.89
0,1823048520,0.204,0.402,-0.884
0,1823047942,0.18,0.395,-0.899
0,1823048086,0.182,0.395,-0.904
0,1823048231,0.193,0.392,-0.904
0,1823048375,0.201,0.398,-0.895
0,1823049965,0.242,0.416,-0.893
2,1823040753,-0.299,0.388,-0.334
2,1823040898,-0.263,0.374,-0.292
2,1823041042,-0.222,0.353,-0.239
2,1823041187,-0.161,0.325,-0.202
2,1823041331,-0.102,0.315,-0.189
2,1823042198,0.241,0.251,0.013
2,1823042343,0.312,0.224,0.056
2,1823042487,0.385,0.202,0.089
2,1823042632,0.458,0.184,0.103
2,1823042776,0.522,0.16,0.131
2,1823043643,0.986,0.014,0.286
2,1823043788,1.065,-0.016,0.302
2,1823043932,1.144,-0.026,0.295
2,1823044077,1.917,-0.342,0.367
2,1823045666,1.994,-0.385,0.363
2,1823045088,1.727,-0.243,0.337
2,1823045233,1.795,-0.25,0.342
2,1823045377,1.854,-0.29,0.353
2,1823046967,2.351,-0.502,0.368
2,1823047112,2.371,-0.499,0.376
2,1823046534,2.253,-0.474,0.363
2,1823046678,2.296,-0.501,0.366
2,1823046823,2.327,-0.504,0.367
2,1823048412,2.368,-0.5,0.34
2,1823048557,2.337,-0.484,0.343
2,1823047979,2.41,-0.521,0.38
2,1823048123,2.401,-0.514,0.375
2,1823048268,2.388,-0.511,0.281
2,1823049858,1.978,-0.287,0.273
2,1823050002,1.929,-0.274,0.261
0,1823049387,0.216,0.414,-0.93
0,1823049531,0.217,0.415,-0.928
0,1823049676,0.222,0.423,-0.914
0,1823049821,0.236,0.422,-0.856
0,1823051411,0.287,0.439,-0.851
0,1823050832,0.259,0.436,-0.881
0,1823050977,0.273,0.439,-0.873
0,1823051121,0.284,0.439,-0.862
0,1823051266,0.288,0.458,-0.853
0,1823052856,0.291,0.46,-0.849
0,1823052278,0.282,0.459,-0.86
0,1823052423,0.287,0.457,-0.863
0,1823052567,0.291,0.459,-0.86
0,1823052712,0.293,0.451,-0.83
0,1823054302,0.285,0.449,-0.828
0,1823053723,0.287,0.45,-0.844
0,1823053868,0.293,0.45,-0.842
0,1823054013,0.295,0.447,-0.838
0,1823054157,0.291,0.427,-0.818
0,1823055747,0.26,0.431,-0.824
0,1823055169,0.275,0.437,-0.822
0,1823055313,0.267,0.43,-0.819
0,1823055458,0.263,0.426,-0.815
0,1823055602,0.235,0.389,-0.851
0,1823057192,0.231,0.389,-0.847
0,1823056614,0.224,0.407,-0.865
0,1823056759,0.22,0.396,-0.864
0,1823056903,0.226,0.39,-0.854
0,1823058493,0.199,0.367,-0.82
0,1823058637,0.195,0.362,-0.821
2,1823049424,2.135,-0.388,0.314
2,1823049568,2.088,-0.342,0.294
2,1823049713,2.031,-0.305,0.091
2,1823051303,1.302,-0.031,0.061
2,1823051447,1.225,0.006,0.029
2,1823050869,1.519,-0.09,0.129
2,1823051014,1.46,-0.077,0.107
2,1823051158,1.38,0.213,-0.17
2,1823052749,0.551,0.243,-0.206
2,1823052893,0.479,0.261,-0.259
2,1823052315,0.781,0.143,-0.161
2,1823052459,0.712,0.197,-0.169
2,1823052604,0.626,0.36,-0.441
2,1823054194,-0.074,0.382,-0.47
2,1823054339,-0.136,0.405,-0.479
2,1823053760,0.094,0.338,-0.402
2,1823053905,0.018,0.354,-0.414
2,1823054049,-0.411,0.442,-0.549
2,1823055639,-0.435,0.424,-0.549
2,1823055784,-0.446,0.401,-0.53
2,1823055206,-0.375,0.423,-0.519
2,1823055350,-0.394,0.44,-0.534
2,1823056940,-0.387,0.372,-0.408
2,1823057085,-0.372,0.383,-0.367
2,1823057229,-0.347,0.387,-0.351
2,1823056651,-0.431,0.41,-0.458
2,1823056796,-0.402,0.381,-0.451
2,1823058385,0.023,0.302,-0.084
2,1823058530,0.085,0.284,-0.054
2,1823058674,0.159,0.276,-0.034
0,1823058059,0.2,0.373,-0.835
0,1823058204,0.196,0.375,-0.828
0,1823058348,0.2,0.368,-0.851
0,1823059938,0.166,0.349,-0.846
0,1823060083,0.16,0.347,-0.844
0,1823059505,0.172,0.348,-0.863
0,1823059649,0.165,0.347,-0.859
0,1823059794,0.164,0.347,-0.893
0,1823061384,0.141,0.344,-0.895
0,1823061528,0.144,0.341,-0.888
0,1823060950,0.135,0.348,-0.88
0,1823061095,0.138,0.344,-0.892
0,1823061239,0.14,0.349,-0.901
0,1823062829,0.151,0.351,-0.899
0,1823062974,0.147,0.352,-0.895
0,1823062396,0.141,0.346,-0.88
0,1823062540,0.147,0.349,-0.893
0,1823062685,0.153,0.375,-0.899
0,1823064274,0.169,0.38,-0.9
0,1823064419,0.172,0.381,-0.898
0,1823063841,0.168,0.376,-0.895
0,1823063986,0.168,0.376,-0.899
0,1823064130,0.171,0.404,-0.895
0,1823065720,0.217,0.407,-0.907
0,1823065864,0.219,0.409,-0.915
0,1823065286,0.199,0.398,-0.884
0,1823065431,0.202,0.401,-0.886
0,1823065575,0.258,0.431,-0.889
0,1823067165,0.259,0.432,-0.893
0,1823067309,0.257,0.428,-0.897
2,1823058096,-0.069,0.32,-0.183
2,1823058241,-0.022,0.316,0.191
2,1823059831,0.719,0.134,0.208
2,1823059975,0.801,0.1,0.223
2,1823060119,0.886,0.062,0.244
2,1823059542,0.564,0.155,0.159
2,1823059686,0.638,0.148,0.335
2,1823061276,1.515,-0.192,0.334
2,1823061421,1.583,-0.221,0.329
2,1823061565,1.638,-0.233,0.34
2,1823060987,1.343,-0.079,0.328
2,1823061132,1.437,-0.404,0.338
2,1823062722,2.116,-0.409,0.354
2,1823062866,2.157,-0.402,0.367
2,1823063011,2.199,-0.423,0.371
2,1823062433,2.024,-0.4,0.349
2,1823062577,2.077,-0.508,0.384
2,1823064167,2.391,-0.516,0.38
2,1823064311,2.406,-0.525,0.363
2,1823064456,2.414,-0.529,0.361
2,1823063878,2.377,-0.502,0.374
2,1823064023,2.296,-0.462,0.351
2,1823065612,2.279,-0.449,0.328
2,1823065757,2.239,-0.438,0.32
2,1823065901,2.192,-0.424,0.328
2,1823065323,2.313,-0.472,0.355
2,1823065468,1.823,-0.242,0.218
2,1823067057,1.755,-0.212,0.201
2,1823067202,1.685,-0.169,0.183
2,1823067346,1.609,-0.125,0.162
0,1823066731,0.242,0.428,-0.89
0,1823066876,0.253,0.424,-0.889
0,1823068466,0.286,0.451,-0.844
0,1823068610,0.283,0.458,-0.842
0,1823068755,0.273,0.456,-0.848
0,1823068177,0.29,0.443,-0.855
0,1823068321,0.286,0.445,-0.848
0,1823069911,0.284,0.459,-0.837
0,1823070056,0.275,0.458,-0.835
0,1823070200,0.28,0.456,-0.835
0,1823069622,0.3,0.461,-0.853
0,1823069767,0.292,0.461,-0.842
0,1823071356,0.28,0.436,-0.816
0,1823071501,0.281,0.439,-0.821
0,1823071646,0.279,0.435,-0.821
0,1823071067,0.283,0.446,-0.826
0,1823071212,0.277,0.441,-0.854
0,1823072802,0.244,0.419,-0.86
0,1823072946,0.236,0.417,-0.864
0,1823073091,0.23,0.408,-0.866
0,1823072513,0.251,0.423,-0.844
0,1823072657,0.251,0.384,-0.847
0,1823074247,0.211,0.382,-0.852
0,1823074392,0.209,0.386,-0.849
0,1823074536,0.205,0.381,-0.84
0,1823074681,0.201,0.377,-0.831
0,1823074825,0.202,0.374,-0.817
0,1823074970,0.201,0.37,-0.815
0,1823075114,0.2,0.366,-0.821
0,1823075259,0.193,0.361,-0.818
2,1823066768,1.884,-0.263,0.239
2,1823068358,1.079,0.085,-0.012
2,1823068503,1.003,0.112,-0.021
2,1823068647,0.93,0.121,-0.05
2,1823068792,0.866,0.14,-0.096
2,1823068214,1.166,0.041,0.007
2,1823069804,0.351,0.287,-0.304
2,1823069948,0.286,0.297,-0.308
2,1823070093,0.236,0.322,-0.335
2,1823070237,0.183,0.34,-0.37
2,1823069659,0.431,0.252,-0.473
2,1823071249,-0.215,0.399,-0.474
2,1823071393,-0.243,0.382,-0.515
2,1823071538,-0.283,0.389,-0.547
2,1823071683,-0.334,0.403,-0.54
2,1823071104,-0.173,0.399,-0.525
2,1823072694,-0.452,0.408,-0.526
2,1823072839,-0.469,0.424,-0.516
2,1823072983,-0.467,0.434,-0.491
2,1823073128,-0.463,0.445,-0.468
2,1823072550,-0.446,0.4,-0.35
2,1823074140,-0.281,0.385,-0.323
2,1823074284,-0.247,0.369,-0.267
2,1823074429,-0.205,0.346,-0.218
2,1823074573,-0.146,0.32,-0.196
2,1823074718,-0.079,0.319,-0.186
2,1823074862,-0.029,0.32,-0.153
2,1823075007,0.009,0.31,-0.101
2,1823075151,0.068,0.289,-0.058
2,1823075296,0.139,0.067,0.235
0,1823076126,0.167,0.344,-0.864
0,1823076271,0.171,0.34,-0.857
0,1823076415,0.171,0.338,-0.846
0,1823076560,0.165,0.344,-0.839
0,1823076704,0.16,0.34,-0.832
0,1823077572,0.137,0.344,-0.888
0,1823077716,0.141,0.345,-0.893
0,1823077861,0.138,0.347,-0.896
0,1823078005,0.137,0.342,-0.896
0,1823078150,0.146,0.34,-0.885
0,1823079017,0.138,0.35,-0.886
0,1823079162,0.14,0.352,-0.898
0,1823079306,0.148,0.343,-0.903
0,1823079451,0.152,0.347,-0.9
0,1823079595,0.15,0.356,-0.892
0,1823080463,0.167,0.372,-0.894
0,1823080607,0.172,0.377,-0.895
0,1823080752,0.176,0.377,-0.901
0,1823080896,0.172,0.381,-0.905
0,1823081040,0.174,0.383,-0.898
0,1823081908,0.204,0.409,-0.883
0,1823082052,0.212,0.409,-0.884
0,1823082197,0.214,0.413,-0.896
0,1823082341,0.216,0.411,-0.911
0,1823082486,0.219,0.416,-0.921
0,1823083353,0.252,0.43,-0.896
0,1823083497,0.261,0.432,-0.883
0,1823083642,0.26,0.429,-0.89
0,1823083786,0.251,0.422,-0.898
0,1823083931,0.253,0.432,-0.857
2,1823076163,0.545,0.162,0.147
2,1823076307,0.615,0.151,0.184
2,1823076452,0.696,0.143,0.201
2,1823076596,0.773,0.107,0.212
2,1823076741,0.856,-0.22,0.338
2,1823077609,1.322,-0.066,0.328
2,1823077753,1.409,-0.122,0.337
2,1823077898,1.491,-0.172,0.329
2,1823078042,1.564,-0.201,0.328
2,1823078187,2.19,-0.419,0.374
2,1823079054,2.007,-0.39,0.354
2,1823079199,2.061,-0.398,0.337
2,1823079343,2.104,-0.4,0.354
2,1823079488,2.148,-0.406,0.369
2,1823081077,2.418,-0.534,0.358
2,1823080499,2.372,-0.502,0.372
2,1823080644,2.376,-0.506,0.375
2,1823080788,2.382,-0.512,0.381
2,1823080933,2.397,-0.525,0.367
2,1823082523,2.214,-0.42,0.318
2,1823081945,2.323,-0.477,0.351
2,1823082089,2.309,-0.47,0.352
2,1823082234,2.29,-0.454,0.34
2,1823082378,2.259,-0.443,0.183
2,1823083968,1.627,-0.135,0.171
2,1823083390,1.908,-0.27,0.258
2,1823083534,1.847,-0.256,0.233
2,1823083679,1.778,-0.229,0.203
2,1823083823,1.703,-0.183,-0.039
2,1823085414,0.886,0.137,-0.086
0,1823084798,0.297,0.443,-0.847
0,1823084943,0.289,0.447,-0.85
0,1823085088,0.283,0.447,-0.854
0,1823085232,0.282,0.454,-0.849
0,1823085377,0.278,0.462,-0.838
0,1823086244,0.291,0.456,-0.84
0,1823086388,0.296,0.458,-0.835
0,1823086533,0.29,0.464,-0.827
0,1823086678,0.28,0.464,-0.827
0,1823086822,0.287,0.44,-0.816
0,1823087689,0.281,0.443,-0.832
0,1823087834,0.281,0.445,-0.828
0,1823087978,0.281,0.445,-0.824
0,1823088123,0.289,0.443,-0.82
0,1823088267,0.285,0.414,-0.865
0,1823089134,0.258,0.422,-0.836
0,1823089278,0.252,0.424,-0.848
0,1823089423,0.246,0.419,-0.853
0,1823089568,0.238,0.414,-0.864
0,1823089712,0.203,0.384,-0.838
0,1823090579,0.226,0.393,-0.843
0,1823090724,0.217,0.39,-0.843
0,1823090868,0.21,0.381,-0.844
0,1823091013,0.205,0.38,-0.844
0,1823092603,0.172,0.345,-0.866
0,1823092024,0.186,0.364,-0.831
0,1823092169,0.178,0.356,-0.843
0,1823092313,0.171,0.353,-0.859
0,1823092458,0.169,0.351,-0.862
0,1823094047,0.136,0.34,-0.871
2,1823084835,1.201,0.022,0.013
2,1823084980,1.116,0.069,-0.009
2,1823085124,1.033,0.107,-0.015
2,1823085269,0.957,0.315,-0.32
2,1823086859,0.208,0.33,-0.363
2,1823086281,0.458,0.256,-0.283
2,1823086425,0.382,0.272,-0.3
2,1823086570,0.307,0.296,-0.298
2,1823086715,0.256,0.382,-0.531
2,1823088304,-0.31,0.394,-0.537
2,1823087726,-0.153,0.401,-0.481
2,1823087871,-0.201,0.407,-0.473
2,1823088015,-0.236,0.387,-0.499
2,1823088160,-0.465,0.428,-0.508
2,1823089749,-0.468,0.439,-0.477
2,1823089171,-0.446,0.396,-0.526
2,1823089315,-0.45,0.405,-0.516
2,1823089460,-0.455,0.419,-0.521
2,1823091050,-0.212,0.352,-0.235
2,1823091194,-0.161,0.332,-0.198
2,1823090616,-0.324,0.388,-0.354
2,1823090761,-0.282,0.386,-0.333
2,1823090905,-0.254,0.371,-0.291
2,1823092495,0.386,0.197,0.081
2,1823092639,0.458,0.18,0.103
2,1823092061,0.178,0.27,-0.021
2,1823092206,0.249,0.254,0.018
2,1823092350,0.316,0.224,0.29
2,1823093940,1.145,-0.03,0.29
2,1823094084,1.221,-0.029,0.306
0,1823093470,0.153,0.339,-0.843
0,1823093614,0.143,0.336,-0.844
0,1823093758,0.142,0.343,-0.851
0,1823093903,0.143,0.341,-0.875
0,1823095493,0.133,0.338,-0.878
0,1823094915,0.143,0.338,-0.889
0,1823095059,0.151,0.338,-0.882
0,1823095204,0.145,0.342,-0.878
0,1823095348,0.135,0.338,-0.88
0,1823096938,0.164,0.37,-0.883
0,1823096360,0.153,0.358,-0.894
0,1823096505,0.153,0.359,-0.885
0,1823096649,0.155,0.361,-0.883
0,1823096794,0.155,0.393,-0.886
0,1823098383,0.197,0.396,-0.888
0,1823097805,0.172,0.38,-0.897
0,1823097950,0.18,0.387,-0.888
0,1823098094,0.191,0.393,-0.888
0,1823098239,0.195,0.423,-0.916
0,1823099828,0.231,0.425,-0.902
0,1823099250,0.216,0.416,-0.918
0,1823099395,0.219,0.417,-0.931
0,1823099539,0.225,0.42,-0.927
0,1823099684,0.274,0.438,-0.879
0,1823101274,0.282,0.439,-0.868
0,1823100696,0.252,0.435,-0.899
0,1823100840,0.259,0.433,-0.894
0,1823100985,0.268,0.437,-0.89
0,1823102575,0.298,0.457,-0.865
0,1823102719,0.297,0.458,-0.86
2,1823093507,0.919,0.043,0.253
2,1823093651,1,0.015,0.283
2,1823093795,1.072,-0.015,0.331
2,1823095385,1.854,-0.294,0.35
2,1823095530,1.918,-0.343,0.364
2,1823094952,1.664,-0.23,0.335
2,1823095096,1.734,-0.244,0.328
2,1823095241,1.796,-0.51,0.358
2,1823096831,2.324,-0.512,0.371
2,1823096975,2.351,-0.503,0.375
2,1823096397,2.22,-0.436,0.368
2,1823096542,2.262,-0.479,0.356
2,1823096686,2.293,-0.518,0.372
2,1823098276,2.389,-0.508,0.354
2,1823098420,2.367,-0.501,0.343
2,1823097842,2.422,-0.528,0.366
2,1823097987,2.411,-0.523,0.374
2,1823098131,2.088,-0.34,0.293
2,1823099721,2.031,-0.302,0.275
2,1823099865,1.971,-0.28,0.27
2,1823099287,2.173,-0.413,0.316
2,1823099432,2.127,-0.38,0.309
2,1823099576,1.453,-0.076,0.108
2,1823101166,1.372,-0.053,0.092
2,1823101311,1.296,-0.026,0.063
2,1823100733,1.578,-0.104,0.161
2,1823100877,1.516,-0.09,-0.156
2,1823102467,0.702,0.198,-0.151
2,1823102612,0.62,0.214,-0.163
2,1823102756,0.546,0.242,-0.211
0,1823102141,0.279,0.459,-0.858
0,1823102286,0.28,0.464,-0.871
0,1823102430,0.287,0.459,-0.842
0,1823104021,0.299,0.448,-0.839
0,1823104165,0.291,0.446,-0.834
0,1823103587,0.288,0.458,-0.833
0,1823103731,0.293,0.455,-0.84
0,1823103876,0.295,0.448,-0.82
0,1823105466,0.262,0.433,-0.824
0,1823105610,0.26,0.428,-0.828
0,1823105032,0.279,0.431,-0.822
0,1823105177,0.277,0.432,-0.822
0,1823105321,0.273,0.393,-0.833
0,1823106910,0.236,0.388,-0.833
0,1823107055,0.232,0.39,-0.839
0,1823107199,0.224,0.388,-0.842
0,1823107344,0.22,0.384,-0.846
0,1823107488,0.211,0.384,-0.844
0,1823107633,0.205,0.38,-0.845
0,1823107778,0.198,0.378,-0.842
0,1823108645,0.187,0.36,-0.832
0,1823108789,0.178,0.359,-0.838
0,1823108934,0.173,0.354,-0.85
0,1823109078,0.17,0.349,-0.862
0,1823109223,0.169,0.345,-0.865
0,1823110090,0.148,0.337,-0.83
0,1823110235,0.145,0.341,-0.838
0,1823110379,0.141,0.344,-0.85
0,1823110524,0.14,0.345,-0.862
0,1823110668,0.136,0.348,-0.874
2,1823102178,0.843,0.14,-0.119
2,1823102323,0.78,0.155,-0.401
2,1823103913,0.012,0.35,-0.408
2,1823104057,-0.037,0.356,-0.443
2,1823104202,-0.08,0.384,-0.482
2,1823103624,0.159,0.332,-0.391
2,1823103768,0.08,0.43,-0.514
2,1823105358,-0.398,0.435,-0.534
2,1823105503,-0.411,0.428,-0.563
2,1823105647,-0.432,0.416,-0.554
2,1823105069,-0.346,0.412,-0.529
2,1823105214,-0.382,0.405,-0.455
2,1823106803,-0.406,0.38,-0.453
2,1823106947,-0.386,0.37,-0.419
2,1823107092,-0.368,0.382,-0.374
2,1823107236,-0.339,0.387,-0.353
2,1823107381,-0.304,0.389,-0.345
2,1823107525,-0.264,0.379,-0.304
2,1823107670,-0.229,0.358,-0.251
2,1823107815,-0.184,0.335,-0.213
2,1823108681,0.163,0.275,-0.034
2,1823108826,0.223,0.255,0.003
2,1823108971,0.294,0.234,0.046
2,1823109115,0.37,0.21,0.077
2,1823109260,0.441,0.183,0.097
2,1823110127,0.891,0.054,0.244
2,1823110272,0.971,0.023,0.27
2,1823110416,1.04,-0.002,0.293
2,1823110561,1.118,-0.019,0.291
2,1823110705,1.194,-0.03,0.294
0,1823111535,0.138,0.344,-0.878
0,1823111680,0.149,0.346,-0.875
0,1823111824,0.146,0.345,-0.873
0,1823111969,0.137,0.342,-0.871
0,1823112114,0.135,0.339,-0.882
0,1823112981,0.151,0.354,-0.897
0,1823113125,0.154,0.356,-0.886
0,1823113270,0.148,0.361,-0.878
0,1823113414,0.154,0.37,-0.874
0,1823113559,0.161,0.371,-0.873
0,1823114426,0.172,0.387,-0.897
0,1823114571,0.179,0.39,-0.89
0,1823114715,0.191,0.394,-0.887
0,1823114860,0.198,0.391,-0.884
0,1823115004,0.202,0.393,-0.887
0,1823115872,0.214,0.415,-0.922
0,1823116016,0.218,0.417,-0.924
0,1823116161,0.221,0.413,-0.929
0,1823116306,0.219,0.423,-0.922
0,1823116450,0.221,0.428,-0.905
0,1823117317,0.259,0.433,-0.899
0,1823117462,0.262,0.435,-0.894
0,1823117606,0.268,0.441,-0.885
0,1823117751,0.271,0.447,-0.872
0,1823117896,0.277,0.445,-0.859
0,1823118763,0.28,0.462,-0.86
0,1823118907,0.287,0.459,-0.865
0,1823119052,0.291,0.458,-0.872
0,1823119196,0.294,0.462,-0.872
0,1823119341,0.297,0.466,-0.864
2,1823111572,1.644,-0.227,0.339
2,1823111717,1.709,-0.24,0.336
2,1823111861,1.779,-0.256,0.332
2,1823112006,1.842,-0.281,0.344
2,1823112150,1.901,-0.328,0.361
2,1823113018,2.203,-0.427,0.372
2,1823113162,2.247,-0.464,0.353
2,1823113307,2.281,-0.5,0.352
2,1823113451,2.316,-0.511,0.368
2,1823113596,2.342,-0.51,0.371
2,1823114463,2.418,-0.531,0.366
2,1823114608,2.41,-0.529,0.373
2,1823114752,2.394,-0.52,0.373
2,1823114897,2.385,-0.52,0.356
2,1823115041,2.372,-0.504,0.272
2,1823115909,2.19,-0.414,0.32
2,1823116053,2.14,-0.384,0.319
2,1823116198,2.089,-0.347,0.302
2,1823116342,2.043,-0.318,0.28
2,1823116487,1.994,-0.035,0.079
2,1823117354,1.598,-0.117,0.168
2,1823117499,1.533,-0.091,0.145
2,1823117643,1.47,-0.079,0.112
2,1823117788,1.392,-0.058,0.097
2,1823117933,1.313,0.231,-0.192
2,1823118800,0.865,0.138,-0.102
2,1823118944,0.8,0.138,-0.151
2,1823119089,0.733,0.178,-0.167
2,1823119233,0.648,0.21,-0.162
2,1823119378,-0.068,0.376,-0.473
0,1823120208,0.285,0.455,-0.84
0,1823120352,0.292,0.454,-0.84
0,1823120497,0.299,0.448,-0.84
0,1823120641,0.296,0.444,-0.844
0,1823120786,0.297,0.445,-0.843
0,1823121653,0.281,0.439,-0.826
0,1823121798,0.276,0.438,-0.828
0,1823121942,0.277,0.435,-0.82
0,1823122087,0.273,0.43,-0.814
0,1823122231,0.265,0.421,-0.852
0,1823123098,0.234,0.417,-0.87
0,1823123242,0.23,0.405,-0.867
0,1823123387,0.231,0.4,-0.861
0,1823123531,0.237,0.396,-0.856
0,1823123676,0.239,0.393,-0.823
0,1823124543,0.202,0.373,-0.841
0,1823124688,0.204,0.372,-0.833
0,1823124832,0.2,0.369,-0.821
0,1823124977,0.2,0.371,-0.82
0,1823125121,0.204,0.341,-0.841
0,1823125988,0.172,0.349,-0.865
0,1823126132,0.172,0.343,-0.863
0,1823126277,0.17,0.343,-0.857
0,1823126421,0.164,0.344,-0.85
0,1823126566,0.142,0.339,-0.894
0,1823127433,0.136,0.342,-0.876
0,1823127578,0.132,0.343,-0.882
0,1823127722,0.128,0.342,-0.89
0,1823127867,0.133,0.341,-0.891
0,1823129456,0.15,0.35,-0.906
2,1823120245,0.18,0.326,-0.377
2,1823120389,0.105,0.33,-0.395
2,1823120534,0.034,0.351,-0.397
2,1823120678,-0.023,0.363,-0.426
2,1823122268,-0.422,0.421,-0.556
2,1823121690,-0.338,0.41,-0.542
2,1823121835,-0.374,0.424,-0.516
2,1823121979,-0.397,0.436,-0.518
2,1823122124,-0.405,0.437,-0.425
2,1823123713,-0.378,0.381,-0.378
2,1823123135,-0.464,0.438,-0.461
2,1823123279,-0.444,0.419,-0.453
2,1823123424,-0.417,0.386,-0.45
2,1823123568,-0.392,0.307,-0.099
2,1823125158,0.071,0.289,-0.062
2,1823124580,-0.133,0.318,-0.194
2,1823124725,-0.079,0.317,-0.187
2,1823124869,-0.036,0.315,-0.151
2,1823125013,0.009,0.141,0.205
2,1823126603,0.78,0.111,0.213
2,1823126025,0.484,0.171,0.11
2,1823126169,0.548,0.159,0.151
2,1823126314,0.617,0.158,0.185
2,1823127904,1.493,-0.169,0.334
2,1823128048,1.566,-0.21,0.328
2,1823127470,1.25,-0.038,0.307
2,1823127615,1.325,-0.069,0.325
